Thumb,IndexFinger,MiddleFinger,RingFinger,LittleFinger,accelerometer_x,accelerometer_y,accelerometer_z,temperature,gyro_x,gyro_y,gyro_z,Gesture
386,491,377,406,456,9064,10636,9624,30.79,-634,-151,-108,8
387,490,377,405,456,9372,10864,9524,30.74,-634,-252,-102,8
381,490,376,394,457,9148,10976,9664,30.79,-753,-326,-15,8
382,491,377,399,457,9112,11316,9704,30.65,-757,-135,0,8
382,491,378,399,456,9040,10784,9624,30.74,-617,-92,-27,8
382,491,378,399,457,9140,11028,9744,30.65,-574,-274,15,8
382,491,378,399,456,9104,10892,9772,30.79,-679,-247,26,8
382,491,379,395,456,8936,10900,9424,30.74,-739,195,155,8
382,491,379,397,456,9260,11120,9692,30.79,-769,-241,-19,8
351,484,497,449,311,6180,4572,15752,29.85,-637,-300,352,8
351,484,497,449,311,5900,3932,16192,30.04,-897,34,-11,8
352,484,497,449,311,6020,3976,16140,29.89,-802,-75,-19,8
351,485,497,449,311,6160,3992,15928,29.89,-795,-203,-18,8
352,484,497,449,311,6348,3932,16128,29.94,-640,-174,-6,8
352,484,497,449,312,6312,4432,15368,29.89,-633,513,413,8
352,484,497,449,312,4740,5016,16148,29.94,-1346,579,616,8
352,484,497,449,312,5128,4384,16320,29.99,-1802,242,724,8
352,484,497,449,312,5112,3712,16256,29.89,-983,-90,-117,8
352,482,497,449,312,6060,3824,16112,29.89,-574,-317,-131,8
351,481,497,449,313,5964,3496,16100,29.99,-310,-605,322,8
352,483,497,450,313,5924,3956,16376,29.99,-860,123,-26,8
352,483,497,450,313,5888,3700,16112,29.94,-694,-119,136,8
352,483,496,450,313,5884,3664,16236,29.99,-658,-257,20,8
352,483,497,450,313,5752,4012,16108,29.94,-621,-134,409,8
352,483,497,450,313,5300,3848,15904,29.89,-971,1078,550,8
352,483,497,449,313,4824,5136,16160,29.94,-1406,-238,181,8
352,483,497,449,313,4544,3788,16540,29.89,-2007,78,-802,8
352,482,497,450,314,5108,3824,16404,29.89,-765,68,71,8
352,482,497,450,314,4820,3968,16736,29.99,-635,-612,-343,8
352,482,497,450,314,5364,3848,16384,29.99,-902,-122,56,8
373,480,497,449,320,5100,3692,16188,30.04,410,-1687,93,8
452,477,492,401,401,7148,5116,15160,29.89,604,-827,797,8
452,449,487,411,406,8024,7180,12604,29.94,1219,-356,460,8
450,450,367,331,456,10772,8884,10760,29.99,-945,-655,258,8
447,260,385,359,457,11048,8244,10004,29.94,-2197,-104,-456,8
413,404,448,247,435,11956,8380,9788,29.99,-929,-349,184,8
402,430,453,276,450,14068,4304,9420,29.94,-1127,-997,739,8
404,436,467,286,453,13832,3872,9936,29.99,-843,-78,-44,8
406,436,467,290,452,14252,3452,9872,29.99,-754,-203,-82,8
406,434,467,292,451,14196,3428,9856,30.04,-839,-487,-105,8
403,434,467,295,451,14316,3560,9536,29.94,-757,-211,100,8
400,433,467,296,450,14332,3456,9612,29.89,-658,-188,42,8
401,432,467,297,449,14256,3472,9696,29.85,-639,-118,73,8
401,431,466,298,449,14240,3572,9704,29.89,-598,-235,27,8
401,429,465,299,448,14136,3416,9996,29.94,-611,-146,95,8
400,428,464,301,448,14088,3508,9660,29.94,-720,-201,34,8
398,429,463,302,448,14268,3396,9884,29.89,-694,-299,-50,8
399,428,463,303,447,14212,3456,9924,29.94,-564,-126,-3,8
399,427,463,304,447,14092,3352,9952,29.85,-461,-59,257,8
399,423,461,306,447,13628,3836,10708,30.04,-551,-351,3,8
399,423,459,306,446,13676,3736,10428,29.94,-1421,-216,-277,8
400,422,455,305,447,13876,3640,10016,29.99,-714,-266,133,8
400,422,455,306,446,13876,3516,10180,29.89,-980,-329,-257,8
399,421,455,309,446,14012,3728,9956,29.89,-663,-119,-82,8
398,421,456,310,446,14092,3784,9800,29.89,-536,-290,-185,8
399,422,456,310,446,14028,3760,9924,29.89,-565,-314,35,8
399,421,456,310,445,14100,3748,9844,29.89,-676,-317,-63,8
399,421,457,310,445,14272,3704,9664,29.89,-564,-216,-78,8
399,421,456,310,445,13948,3780,10076,29.8,-630,-241,66,8
398,420,456,310,445,14008,3800,9820,29.94,-727,-46,-62,8
398,420,455,312,444,14140,3900,9796,29.89,-661,-216,-74,8
397,418,456,312,444,14136,3968,9820,29.89,-629,-128,84,8
397,419,456,312,444,13932,3872,9900,29.89,-610,-93,-222,8
396,419,456,312,444,13928,4016,10092,29.89,-601,-113,75,8
396,419,456,312,444,13864,4132,10056,29.89,-774,-162,50,8
396,419,456,313,443,13936,3936,9944,29.99,-918,-295,-92,8
396,418,455,316,443,13896,4280,9744,29.99,-690,-186,-31,8
396,419,455,316,443,13888,4120,9808,29.94,-641,-170,-25,8
396,419,456,316,443,13788,3996,10324,29.94,-653,-80,47,8
396,419,456,316,443,13716,4428,10180,29.89,-782,-61,-7,8
396,419,456,317,443,13888,4316,10120,29.85,-557,-248,115,8
396,419,456,317,443,13800,4312,9980,29.85,-738,-381,-203,8
396,419,456,317,443,13716,4224,9988,29.71,-706,-351,-7,8
396,419,456,318,443,13784,4284,9976,29.89,-683,-253,-3,8
396,419,456,318,443,13836,4344,9780,29.94,-845,3,-27,8
396,419,456,318,443,13856,4500,9748,29.89,-708,-126,-24,8
396,419,456,318,443,13892,4336,9816,29.85,-641,-252,-18,8
397,418,456,318,443,13908,4220,9728,29.85,-819,-435,-120,8
397,418,456,319,442,13928,4416,9428,29.89,-919,-343,-299,8
397,417,455,321,443,14120,4736,10120,29.85,-657,394,206,8
397,417,455,322,443,13856,4864,9160,29.85,-704,225,110,8
397,417,455,322,442,14380,5036,8440,29.8,-634,-59,-393,8
397,416,454,322,443,14076,5320,8904,29.85,-567,-122,0,8
397,416,454,322,442,14024,5216,8996,29.89,-631,-335,-315,8
397,416,454,323,443,13984,5156,9052,29.89,-641,102,26,8
397,416,452,323,443,13868,4252,9852,29.75,-1101,-1039,-1489,8
398,417,452,323,442,12508,6124,10384,29.75,-1038,-2206,-803,8
396,416,452,323,442,13676,6728,8680,29.89,-114,-766,135,8
396,417,452,323,442,14044,5764,8720,29.8,-936,-790,389,8
396,417,453,323,442,14240,5456,8280,29.8,-930,-299,-442,8
397,417,453,323,442,13924,5092,9128,29.75,-889,-240,59,8
397,417,453,323,442,14200,5396,8732,29.8,-583,-222,-47,8
397,415,453,323,442,14036,5124,9312,29.85,-753,-38,174,8
397,416,453,323,441,13940,5424,9344,29.85,-902,-335,-131,8
397,415,453,324,442,13936,5236,9232,29.75,-840,-136,11,8
396,414,453,324,442,13788,5432,9504,29.71,-600,37,12,8
397,415,453,325,442,13372,4820,10372,29.75,-13,863,1145,8
397,416,453,325,442,13452,4908,10624,29.75,-770,831,621,8
397,416,452,325,441,14292,5840,8224,29.71,-191,906,-615,8
397,415,453,325,442,13424,5908,9376,29.75,-1054,-599,-549,8
397,414,452,324,442,13196,7096,9368,29.71,1013,335,527,8
398,413,449,324,442,13888,6344,8628,29.71,699,-696,28,8
398,413,446,324,442,13484,5836,9724,29.71,-993,-474,152,8
398,413,447,324,441,13604,5992,9480,29.75,-926,78,-485,8
398,414,447,324,441,13740,5564,8484,29.66,-284,-564,298,8
398,413,446,325,441,13004,6308,10020,29.71,-950,689,-91,8
398,413,446,325,441,13928,5800,8756,29.61,-168,-267,-123,8
398,413,446,325,441,13172,5952,9848,29.75,-535,449,38,8
398,413,446,325,441,12340,5444,10968,29.71,-1515,-674,-793,8
312,480,482,455,445,16008,108,6924,29.61,-1660,-137,-16,8
312,481,483,455,445,16080,36,7460,29.66,-420,-35,-155,8
313,481,482,455,444,16048,-100,7440,29.61,-696,-299,42,8
313,481,482,455,444,15936,-72,7488,29.71,-663,-103,33,8
313,480,482,454,444,16040,-36,7448,29.61,-791,-343,-103,8
312,480,482,454,444,16004,-156,7164,29.61,-740,-70,-12,8
313,480,482,454,444,16048,72,7196,29.66,-628,-243,-54,8
313,480,482,454,444,16020,244,7416,29.75,-504,-135,-123,8
314,480,482,454,444,16132,-100,6904,29.61,-755,-935,723,8
314,479,482,454,444,16124,-260,6660,29.57,-844,-59,-150,8
314,478,482,454,443,16236,-88,6608,29.71,-644,-190,61,8
316,477,482,453,443,16388,152,6632,29.52,-678,-307,-41,8
313,478,482,453,444,16324,476,6724,29.66,-932,-273,-508,8
314,480,482,453,444,16040,-168,6796,29.66,-97,-563,166,8
316,481,485,457,446,15952,492,7192,29.57,-565,-6,204,8
315,483,483,455,439,14068,-5196,4816,29.66,-2305,772,825,8
306,492,489,450,439,15932,-1840,5960,29.61,31,309,-2361,8
307,491,490,455,439,16004,-2220,6196,29.61,446,1171,-37,8
305,490,490,455,441,16508,-3660,6088,29.66,-2746,1278,-1789,8
303,490,491,455,440,16084,-2464,7056,29.66,-396,893,1037,8
305,489,490,455,440,16384,-3052,7500,29.66,26359,-1400,5192,8
301,474,484,456,443,16456,2036,6680,29.66,4181,3242,5286,8
301,472,485,455,449,18196,-476,-2140,29.61,-32768,7163,-20853,8
304,485,491,452,442,15716,-2836,7596,29.71,-854,77,150,8
306,489,491,455,443,15740,-3112,7036,29.66,-519,-225,61,8
306,487,491,456,443,15948,-2864,7456,29.66,-179,218,903,8
305,486,490,456,443,15724,-2588,7576,29.71,-302,0,97,8
306,485,490,456,442,15640,-2552,7648,29.75,-938,-287,-209,8
308,485,491,456,443,15880,-2608,7588,29.75,-463,-356,-190,8
309,488,489,456,442,15976,-2464,7196,29.71,-670,-89,-152,8
309,488,490,456,443,15928,-2520,6996,29.66,-686,-173,-37,8
309,487,490,456,442,15916,-2668,7316,29.71,-407,-316,221,8
310,487,490,456,442,15916,-2284,6812,29.71,-560,-114,120,8
310,486,490,456,442,16004,-2288,7120,29.75,-785,-353,-198,8
310,486,490,456,442,16000,-2388,7260,29.66,-692,-100,82,8
309,487,489,455,442,16084,-2148,6792,29.75,-800,-274,-31,8
310,486,490,455,442,15968,-2348,6960,29.66,-555,-171,35,8
310,487,490,455,442,16232,-2308,6488,29.75,-212,-501,-377,8
310,486,489,455,442,16296,-1856,6436,29.85,-403,-469,-148,8
311,485,490,455,441,16192,-1740,6588,29.8,-999,-141,-47,8
308,483,489,455,441,16064,-1800,6840,29.8,-772,-360,-34,8
310,483,489,455,442,16160,-1944,6840,29.75,-760,-165,92,8
310,483,489,455,441,16352,-1892,6208,29.71,-462,-257,153,8
311,483,489,455,441,16152,-1860,6784,29.75,-508,-243,76,8
312,483,489,455,441,16196,-2012,6536,29.71,-266,-190,16,8
311,483,489,454,441,16132,-1904,6636,29.71,-552,-219,-49,8
388,486,489,454,439,16080,-1764,6792,29.71,830,58,189,8
418,498,500,458,436,15924,416,7748,29.75,-794,-188,-267,8
405,498,500,458,437,15624,596,7948,29.85,-898,-305,-175,8
442,504,501,460,441,15112,-1372,8740,29.8,-2375,759,-1248,8
450,504,501,460,441,15016,100,9472,29.75,-2123,1012,408,8
453,502,501,459,442,14536,-1768,10040,29.75,-514,157,54,8
452,502,501,460,441,14284,-472,10076,29.85,-293,-137,-276,8
447,503,500,460,441,14216,-632,10576,29.8,1911,-728,1624,8
423,492,497,458,442,15660,972,7932,29.8,-1897,-1699,-43,8
422,487,496,458,442,15496,820,7672,29.75,-1707,601,-97,8
441,496,499,457,441,15068,-1172,9308,29.8,-803,-232,-289,8
443,497,500,458,442,14356,-1312,10132,29.8,-13,-700,-126,8
443,497,500,459,442,14740,-1012,9440,29.75,-616,-386,-156,8
441,497,500,459,442,15152,-1580,8920,29.89,-449,-214,45,8
440,497,500,459,442,14868,-1728,9208,29.85,-223,50,45,8
440,496,500,459,442,14900,-1828,9220,29.85,-876,-248,-31,8
439,495,500,459,442,14912,-1820,9072,29.85,-739,-257,-20,8
438,494,500,459,442,15380,-1648,8812,29.8,1170,-451,958,8
437,491,500,458,442,16168,-396,6828,29.85,-219,-596,-207,8
437,490,499,458,442,16232,-68,6632,29.89,-647,-78,99,8
436,491,499,459,442,16104,-84,7080,29.8,-582,-173,137,8
436,489,499,458,443,16224,0,7032,29.89,-645,-157,47,8
432,490,499,458,442,16080,88,7080,29.8,-2370,-216,-661,8
430,491,499,458,442,16172,664,6556,29.89,-2723,-1202,-294,8
428,486,499,457,443,16212,1324,6328,29.71,-771,-120,145,8
426,481,498,456,443,16284,1352,6244,29.8,-607,-165,160,8
415,488,500,456,443,16180,1088,6376,29.85,-3408,-842,-259,8
425,489,499,457,443,15548,596,8224,29.94,225,-192,131,8
427,487,499,457,443,16060,1212,7064,29.89,-627,-354,-136,8
427,487,499,457,443,15904,1012,7212,29.8,-293,-128,83,8
427,486,499,457,443,15920,1016,7180,29.8,-31,-83,66,8
427,486,499,457,443,16112,912,7272,29.8,-719,-287,-153,8
426,486,499,457,443,16036,1232,6960,29.89,-655,-176,-81,8
417,486,499,456,442,15984,1376,7028,29.94,-615,-111,-108,8
418,486,499,456,442,15784,1344,7228,29.85,-1147,-208,-151,8
417,487,499,456,442,16120,1344,7040,29.89,-461,-474,-190,8
426,487,499,456,441,15896,920,7404,29.89,-490,-138,2,8
427,487,499,456,441,15964,1100,7320,29.89,-522,-129,9,8
427,487,499,456,441,15940,1128,6988,29.94,-685,-43,-9,8
426,487,499,456,441,15960,1412,7036,29.8,-695,-9,130,8
426,487,499,456,441,15956,1240,7468,29.89,-519,-152,122,8
424,488,499,456,441,16068,1472,6968,29.8,-655,-177,-10,8
412,487,499,456,441,15932,1828,6996,29.8,-290,1,353,8
424,487,499,456,441,15976,1104,7100,29.85,-776,-569,-120,8
425,487,500,456,441,15880,1160,7124,29.89,-737,-137,9,8
425,487,499,456,441,15904,1352,7340,29.89,-841,-219,-157,8
421,488,499,456,441,16024,1376,6916,29.89,-669,-477,-219,8
423,488,499,456,441,15936,1344,7268,29.85,-857,-165,-91,8
427,487,500,455,441,15800,1584,7292,29.8,-261,-145,309,8
426,487,499,455,440,15928,1620,7264,29.85,-597,-355,-193,8
424,487,499,456,440,15952,1396,7280,29.89,-98,131,256,8
426,488,499,456,440,15924,1276,7304,29.89,-565,-290,106,8
426,488,499,456,440,15864,1396,7408,29.71,-960,-216,-124,8
427,488,499,455,441,15784,1196,7292,29.89,-493,-91,104,8
372,416,459,372,377,-4728,-664,16200,28.06,-596,-312,20,8
372,416,462,373,378,-4584,-660,16368,28.15,-525,80,-113,8
372,416,463,373,378,-4644,-684,16436,28.01,-646,-240,-50,8
372,416,463,372,377,-4764,-580,16420,28.01,-568,-314,65,8
372,416,463,372,377,-4732,-932,16508,28.06,-569,-334,-229,8
372,416,463,372,377,-4512,-1088,16388,28.11,-512,-151,-73,8
372,416,463,372,377,-4540,-716,16328,28.11,-747,-361,-4,8
372,416,463,372,377,-4460,-988,16328,28.06,-689,-86,15,8
372,416,463,372,377,-4876,-736,16196,28.06,-603,-226,76,8
372,416,463,372,377,-4808,-768,16380,28.06,-652,-54,-102,8
369,449,354,444,470,16696,-3524,3820,29.71,-825,-145,-48,9
370,449,355,444,471,16628,-3540,4448,29.57,-787,-385,-48,9
370,450,355,444,470,16404,-3164,4944,29.47,-736,-195,110,9
370,450,356,443,470,15808,-4052,5348,29.47,-2394,-1293,-287,9
370,451,356,443,470,16860,-3200,3796,29.61,-421,10,-52,9
370,450,356,443,470,16708,-3252,4328,29.47,-552,-136,-352,9
370,451,356,443,470,16836,-3164,3984,29.57,671,-209,499,9
370,451,357,442,470,16376,-3388,5416,29.57,-372,72,-248,9
370,451,357,442,470,16432,-3736,5516,29.52,-533,64,-38,9
370,451,357,442,470,16324,-3936,4964,29.42,-852,-203,71,9
370,451,357,442,470,16360,-4536,5024,29.42,-1065,-296,78,9
370,451,358,441,470,16220,-4508,5224,29.61,-816,-445,-100,9
370,451,358,441,470,16172,-4524,4988,29.42,-663,-413,144,9
371,451,359,440,470,16280,-4480,5132,29.52,-875,-498,149,9
371,452,359,440,470,16288,-4892,4148,29.57,-657,156,121,9
371,451,359,440,470,16160,-4048,5412,29.57,1020,-315,-162,9
371,452,359,440,470,16196,-4468,5220,29.52,-854,-266,-126,9
371,452,360,440,469,16188,-4336,5292,29.57,-658,-269,50,9
371,452,360,439,470,16196,-4300,5260,29.47,-648,-229,-43,9
371,452,360,439,470,16220,-4260,5344,29.47,-692,-270,-25,9
371,452,360,439,470,16184,-4256,5436,29.47,-705,-183,37,9
371,452,360,439,470,16176,-4372,5380,29.47,-704,-189,18,9
371,452,360,439,470,16084,-4332,5472,29.42,-578,-136,6,9
371,452,361,439,470,16156,-4184,5496,29.47,-641,-228,3,9
371,452,361,439,469,16200,-4176,5272,29.52,-662,-226,28,9
371,452,361,438,470,16256,-4000,5336,29.52,-491,13,-299,9
371,453,361,438,470,16104,-4240,5564,29.47,-792,-582,215,9
371,452,361,438,470,16432,-3712,5324,29.52,-503,88,-242,9
371,452,362,438,470,16220,-4348,5316,29.47,-620,-217,-98,9
371,452,362,438,470,16188,-4240,5288,29.47,-631,-176,3,9
371,452,362,438,470,16136,-4292,5364,29.57,-745,-223,8,9
372,452,363,437,470,16248,-4140,5392,29.57,-617,-189,50,9
372,452,362,437,470,16244,-4328,5524,29.57,-702,-309,-39,9
372,452,363,437,469,16052,-4396,5332,29.47,-543,-201,37,9
372,452,363,437,470,16092,-4224,5456,29.52,-527,-200,-118,9
372,452,363,437,470,16132,-4256,5500,29.52,-794,-362,4,9
372,452,363,437,469,16184,-4312,5256,29.52,-726,-225,-49,9
372,452,363,437,470,16144,-4540,5360,29.42,-626,-176,-10,9
371,452,363,436,470,16268,-4316,5504,29.47,-485,-170,-39,9
372,452,363,436,469,16108,-4196,5400,29.42,-669,-185,-81,9
372,452,364,436,470,16120,-4412,5264,29.47,-842,-315,-3,9
372,452,363,436,470,16044,-4300,5292,29.42,-641,-214,18,9
372,452,364,436,470,16200,-4420,5236,29.47,-634,-226,-32,9
372,452,364,436,470,16124,-4232,5388,29.47,-515,-170,-8,9
372,452,364,436,470,16008,-4432,5468,29.52,-556,-235,-67,9
372,452,365,436,469,16164,-4144,5596,29.52,-645,-99,104,9
372,452,365,436,469,16052,-4740,5364,29.47,-599,-75,-211,9
372,452,365,436,469,16060,-4184,5844,29.52,-458,-177,-1,9
372,452,365,436,469,16140,-4280,5736,29.57,-885,-506,-41,9
372,452,365,436,469,16188,-4460,5428,29.57,-699,-239,-7,9
373,452,365,436,469,16128,-4208,5416,29.52,-623,-202,37,9
373,452,365,436,469,16180,-4428,5544,29.52,-635,-235,15,9
373,452,365,434,469,16044,-4372,5436,29.52,-737,-226,-22,9
373,452,366,434,469,16132,-4304,5312,29.42,-846,-269,-80,9
373,452,366,435,469,16140,-4128,5448,29.57,-642,-85,34,9
374,452,366,434,469,16168,-4228,5688,29.47,-673,-265,51,9
375,452,366,434,469,16164,-4128,5620,29.42,-578,-162,-10,9
375,452,366,434,469,15880,-4328,6048,29.42,-1576,-499,-389,9
375,451,366,434,469,16236,-4340,4876,29.52,-431,-141,-182,9
375,451,366,434,469,16060,-4140,5696,29.57,-543,-185,448,9
375,450,366,433,468,16164,-4456,5376,29.52,-759,-360,127,9
375,450,366,433,468,16196,-4252,5528,29.52,-648,-220,-157,9
375,450,366,433,468,16240,-4148,5280,29.42,-737,-342,-19,9
375,450,367,433,468,16264,-4172,5400,29.47,-687,-131,32,9
376,451,367,432,468,16180,-4284,5316,29.42,-644,-320,145,9
396,442,369,427,468,15832,-4296,5740,29.52,747,-1256,-1113,9
411,235,508,435,473,16236,-1940,3644,29.47,4006,1219,-264,9
406,236,521,470,474,16316,-2508,5764,29.38,-3017,-521,-467,9
408,240,520,473,468,16156,-260,7660,29.42,-1426,-618,-258,9
419,258,518,472,469,16604,-1688,4940,29.52,-726,138,20,9
435,275,517,471,470,16688,-1780,4856,29.52,-744,-342,-51,9
434,274,516,470,470,16756,-1468,4804,29.42,-836,-299,-181,9
434,275,517,470,470,16752,-1700,4664,29.42,-486,-32,111,9
432,276,515,470,470,16576,-1796,4572,29.42,-64,-175,314,9
432,277,515,470,469,16412,-1196,5124,29.52,-1257,-1037,53,9
432,279,515,469,469,16832,-1584,5224,29.52,-691,-160,-273,9
433,281,516,470,471,15460,-2736,4732,29.52,-1583,2261,3058,9
432,279,513,468,469,16752,-2928,4108,29.42,-720,101,-230,9
431,280,512,468,469,16820,-2948,4364,29.42,-875,-59,76,9
431,280,512,468,468,16792,-3216,4280,29.52,-747,-256,-37,9
432,281,512,468,469,16632,-3104,4168,29.38,-661,-185,36,9
431,282,511,468,469,16720,-3076,4332,29.52,-724,-182,65,9
431,283,511,468,469,16752,-3320,4184,29.38,-664,-248,-69,9
431,283,511,468,469,16728,-3232,4288,29.38,-739,-167,-11,9
431,284,511,468,469,16848,-3128,4172,29.47,-649,-162,-54,9
431,285,511,468,469,16652,-3232,4348,29.47,-728,-240,27,9
431,285,510,468,469,16664,-3212,4380,29.52,-815,-202,11,9
431,286,510,467,469,16724,-3096,4288,29.52,-660,-154,14,9
431,287,508,468,469,16848,-2904,4180,29.42,-552,-412,-758,9
431,288,506,467,469,16656,-3456,4388,29.38,-640,-499,187,9
431,288,507,467,470,16824,-3476,3948,29.38,-812,-717,-380,9
431,290,507,467,470,16300,-3148,5900,29.42,-597,-463,235,9
431,290,507,467,470,16452,-3308,5032,29.42,-694,-433,76,9
431,290,507,467,470,16652,-3612,4912,29.47,-805,-436,61,9
432,291,508,468,471,16584,-3476,4760,29.42,-676,-229,40,9
432,292,508,468,471,16508,-3484,4704,29.42,-591,-183,7,9
432,292,507,468,471,16560,-3160,4776,29.38,-1490,-314,1066,9
432,292,507,467,471,16556,-3896,4288,29.52,-725,14,-68,9
432,292,507,467,471,16664,-3628,4168,29.38,-859,-406,-215,9
431,293,506,467,471,16528,-3892,4452,29.42,-811,-195,-12,9
343,479,339,390,435,9252,13508,-1840,27.68,-591,-212,-60,9
344,480,338,390,435,9296,13728,-2052,27.78,-624,-88,-102,9
343,479,338,390,436,9376,13596,-1860,27.68,-780,-226,-68,9
343,475,340,389,435,9224,13784,-1832,27.78,-739,-278,30,9
344,475,340,388,436,9372,13696,-1780,27.73,-658,-227,-46,9
344,476,340,388,436,9372,13536,-1912,27.78,-781,-224,115,9
344,476,340,388,436,9408,13676,-1844,27.87,-642,-180,40,9
345,475,341,387,435,9264,13620,-1936,27.73,-613,-257,134,9
345,473,340,387,435,9144,13588,-1956,27.78,-610,-355,-80,9
345,481,338,392,436,8996,13488,-1640,27.82,-463,-8,-296,9
346,481,338,391,436,9456,13528,-2060,27.87,-653,-467,137,9
347,481,340,391,435,9308,13648,-1568,27.87,-644,-304,95,9
347,481,340,390,434,9548,13540,-1748,27.82,-660,-160,24,9
348,481,340,389,434,9272,13644,-1956,27.87,-602,-4,-36,9
348,481,341,389,435,9184,13740,-1372,27.73,-992,-482,362,9
349,481,341,390,427,7972,13884,-2020,27.78,-1194,385,-7,9
350,474,342,388,431,9508,13672,-1500,27.82,-510,-47,-287,9
349,481,340,392,432,9000,14164,-988,27.87,-900,-476,1198,9
343,491,339,395,430,9692,13464,-932,27.97,-644,-176,-32,9
344,491,340,394,433,9096,13476,-1500,27.87,-873,-49,20,9
345,491,341,394,433,9308,13620,-1196,27.92,-876,-253,248,9
344,489,341,393,433,10140,13144,-1896,27.87,-445,73,-60,9
346,489,341,392,435,9620,13936,-1700,27.92,-855,99,616,9
346,477,342,390,434,9464,13588,-1492,27.92,-1027,-2,-876,9
345,483,342,389,436,9696,13536,-1924,27.92,-633,-299,558,9
345,482,343,389,436,9628,13336,-1536,27.92,-910,-508,318,9
346,482,342,389,435,9124,13828,-1536,27.97,-1125,-430,-17,9
346,482,342,389,436,9360,13640,-1724,28.06,-615,-196,-13,9
346,484,342,389,435,10364,13152,-2064,27.97,-824,-381,243,9
344,484,343,388,435,9636,13300,-1936,27.97,-827,-122,152,9
345,484,342,388,436,9608,13440,-1780,27.97,-1064,-402,-573,9
345,484,342,386,437,9692,13404,-1924,28.06,-740,-241,23,9
346,484,342,386,437,9608,13448,-1904,28.01,-667,-240,-48,9
346,484,343,386,437,9488,13464,-1740,28.01,-666,-368,72,9
346,484,343,386,437,9936,13260,-1776,27.97,-556,-289,39,9
346,484,338,386,437,9452,13464,-1948,28.01,-745,-116,-104,9
341,484,340,385,437,10276,13508,-1880,27.92,-414,-480,-496,9
342,483,342,385,436,9372,13608,-920,27.92,-1052,21,-731,9
342,484,342,386,434,10100,13560,-2348,27.97,-700,481,-147,9
342,483,343,385,435,10100,13404,-1900,27.97,-61,-222,-1360,9
341,482,343,384,435,9500,13660,-1376,28.06,-1277,-73,-329,9
341,482,343,385,434,9284,13672,-1352,27.97,-770,-458,356,9
340,481,342,385,424,10336,12816,-596,27.97,7,983,1018,9
335,477,343,383,429,9228,14020,-1196,27.97,-941,-50,-1270,9
334,436,342,380,435,8068,14232,-848,27.97,-1018,-727,579,9
336,468,344,381,434,9152,13444,-840,27.92,-635,-130,-825,9
336,466,344,380,435,9424,13736,-1136,27.97,-736,-321,-9,9
334,466,344,381,434,9060,13780,-1212,27.92,-768,-186,-173,9
336,462,345,381,435,8924,13776,-1032,27.97,-646,-172,40,9
337,458,345,380,435,9100,13764,-1192,28.01,-627,-249,89,9
338,453,345,380,435,9276,13752,-1208,27.97,-720,-240,-49,9
338,456,346,380,435,8836,13908,-1072,27.92,-600,-121,50,9
338,447,346,379,434,9280,13432,-988,27.92,-997,271,-1571,9
338,476,342,378,435,8180,14140,-904,27.87,-622,-394,-199,9
338,471,343,378,433,9648,13144,-2124,27.92,-770,-168,-625,9
338,477,339,374,436,8216,14108,-912,27.82,-927,581,122,9
338,442,338,375,436,8960,13720,-1220,27.87,-727,-69,-36,9
338,442,338,375,436,8872,13968,-796,27.78,-605,-163,-21,9
338,444,338,375,436,8984,13796,-1368,27.68,-928,-165,-161,9
337,450,339,375,436,8364,14380,-988,27.87,-310,-159,-145,9
337,466,339,376,435,9240,13716,-788,27.87,-636,-329,118,9
337,475,340,376,435,9384,13904,-1264,27.78,-412,-109,55,9
337,473,347,376,435,8984,14004,-600,27.78,-211,-1114,1532,9
339,458,346,376,435,8452,14048,-1332,27.78,-747,6,-33,9
336,472,346,376,436,8644,14204,-1072,27.78,-677,-320,176,9
336,470,347,376,436,8400,14140,-976,27.87,-878,-112,56,9
336,471,347,376,435,8668,14112,-784,27.82,-694,-293,25,9
336,464,345,378,433,8764,14152,-464,27.92,-453,-777,1231,9
337,475,347,378,434,8880,13976,-1044,27.82,-721,-215,0,9
339,472,348,378,434,8856,14204,-1032,27.82,-695,-113,13,9
339,476,348,378,434,8652,14016,-692,27.82,-827,-150,-83,9
340,456,348,378,433,8828,14184,-804,27.78,-646,-242,48,9
340,471,348,378,433,8704,14140,-908,27.87,-706,-149,27,9
340,466,348,378,433,8540,14100,-672,27.73,-660,-167,-10,9
339,475,348,378,431,8944,13856,-700,27.73,-777,-220,241,9
346,235,494,410,432,11340,11508,-3020,27.59,-862,722,211,9
357,247,496,427,441,11724,11332,-3240,27.78,-415,174,-1403,9
372,261,496,428,446,10936,11920,-2884,27.73,-748,-38,-82,9
376,273,496,429,446,10536,12168,-2656,27.73,-1410,-308,-1538,9
377,274,495,429,446,10976,12260,-2676,27.73,-639,-231,-56,9
377,273,495,429,446,10972,12280,-2652,27.73,-705,-258,24,9
377,278,494,430,446,10776,12360,-2676,27.82,-794,-286,210,9
378,279,494,430,446,11272,12252,-2420,27.68,-545,-292,353,9
379,283,494,430,445,10816,12336,-2448,27.68,-818,-98,-343,9
380,295,493,429,445,11096,12360,-2752,27.68,-615,8,0,9
380,302,493,429,445,10904,12444,-2680,27.73,-556,-129,-30,9
380,295,492,430,445,10744,12320,-2764,27.68,-482,-60,-132,9
381,298,492,430,445,10656,12364,-2836,27.68,-689,-295,113,9
382,297,491,430,444,10884,12344,-2760,27.59,-759,-364,354,9
385,306,491,430,444,10872,12344,-2780,27.68,-675,-385,116,9
